code,date,ret,label,er10_t4,volshrink,pillar_pct,pillar_body_atr,pillar_vr20,pillar_volmult,breakout,clean_max_body,clean_max_vr,test_vol_ratio,hold_depth,t_close_vs_pillar,pb20_t,roc60_t,roc120_t,bias120_t,atrp30_t,er20_t,win
sh.600703,2020-05-11,0.04481327800829869,tp,0.169811320754717,0.9101078434501413,8.1967,1.9789029535865,1.7996810495923072,1.9962485998130035,-0.24881441669301285,1.2727272727272767,1.610900105025706,0.6859026405192369,0.7611940298507455,0.293532338308457,1.0323982126713247,0.06564551422319487,0.621141250488751,0.1590673768421852,0.043956194387405875,0.19282511210762326,True
sh.600703,2022-08-23,-0.07156380159030684,stop,0.3093525179856123,0.8516617598112772,8.6975,1.89336801040312,3.069930099388253,3.1038750123094103,0.03430255449131736,1.9219512195121973,2.7236842332874516,0.601711388989868,1.091346153846155,0.168269230769233,0.9347797731164166,0.3615907423672653,-0.06596883742772408,0.17178431729698546,0.03859363360579731,0.27079934747145207,False
sh.600703,2024-05-07,-0.03338632750397457,stop,0.07692307692307587,0.8381032288142842,6.5925,2.1322645290581157,2.3640974493175304,2.6409480393095763,-0.11702127659574457,1.2537313432835866,1.2125951429046655,0.5320110800654207,1.1052631578947372,0.18421052631578874,0.950236120411293,0.031122031122031046,-0.1623419827012642,-0.028555629143331054,0.027535080751919527,0.09289617486338736,False
sh.600704,2021-09-14,-0.03924418604651168,stop,0.08928571428571527,0.7540607507978645,6.1162,1.8372703412073523,1.6837110138456801,2.415711356080487,-0.4042918454935621,2.403269754768394,2.34981233009298,0.7246393827922467,0.8799999999999998,-0.12000000000000016,0.7899925805731303,-0.3384615384615385,0.4492104845111837,0.10668661663621298,0.04530038759689925,0.2165605095541405,False
sh.600706,2022-12-02,0.06442307692307692,tp,0.34883720930232526,0.5842552942976986,8.6393,1.427970557308097,1.5663991905141217,2.0061133866934853,-0.1221640488656196,1.5244055068836064,4.315284088874985,0.7331032332522393,0.948453608247422,0.13402061855669992,0.7100574924859776,0.05377456049638041,0.02825428859737622,0.03695663235019756,0.0581615963362774,0.08078994614003572,True
sh.600708,2024-05-07,0.05249999999999988,tp,0.13333333333333372,0.6949160101976862,6.8421,2.227272727272724,2.630995253755716,3.424586694630984,-0.27758007117437733,1.272727272727272,1.3048071849245553,0.7611734027856408,0.714285714285715,-0.14285714285714332,0.7783689343889229,-0.28469750889679724,-0.07798165137614699,-0.04603701945894657,0.029021558872305096,0.01449275362318877,True
sh.600711,2021-05-26,0.057840616966581146,tp,0.13868613138686162,0.9088175316463147,8.4699,1.3865814696485652,1.839654003379631,1.8072431091227446,-0.20281124497991976,1.0211132437619954,3.420966454029851,0.5369539105282614,0.7741935483870961,-0.17741935483870885,0.6608708145406271,-0.09164733178654261,0.17385410914202515,0.03901160940814802,0.04499787143465303,0.21443736730360966,True
sh.600715,2020-07-13,0.03076923076923072,tp,0.1372549019607846,0.9080661825672363,9.9315,2.04324324324324,2.7013633565157833,4.045420174626084,0.025559105431309792,1.1428571428571408,2.156839760164448,0.7860758329195807,1.148148148148149,0.444444444444447,1.0268603040364233,0.22426470588235303,-0.0926430517711172,0.16081803392981633,0.04934934934934934,0.40127388535031827,True
sh.600717,2022-02-11,-0.04740406320541767,stop,0.10204081632653081,0.952444512786729,7.3286,2.5859872611464905,3.911893493349868,5.0562029446645855,0.020224719101123778,1.4330708661417308,2.2441519178151816,0.3165374325986018,0.7241379310344819,-0.2758620689655182,0.8582338062714553,0.1406649616368285,0.17678100263852237,0.08169287360038811,0.022122571001494812,0.11711711711711732,False
sh.600717,2022-05-30,-0.02158273381294949,timeout,0.02325581395348958,0.62239811009733,5.8081,1.7610062893081788,1.7986566446266856,2.4537905535158826,-0.12159329140461195,1.2551724137931046,1.6010618522676658,0.4506746450473152,0.8499999999999972,-0.10000000000000267,0.8656283912182278,-0.05869074492099324,0.0692307692307692,-0.011809313164026987,0.033413269384492406,0.08910891089108831,False
sh.600717,2023-04-17,0.06838074398249461,tp,0.04761904761904612,0.6703662160520076,10.0244,2.8225806451612945,6.20547207383716,10.69256928574955,0.025056947608200986,1.5689655172413801,2.5437592378998795,0.549084590011867,1.079999999999993,0.319999999999998,0.9744030593003541,0.12807881773399044,0.11165048543689338,0.09988192679461289,0.019868995633187777,0.22772277227722915,True
sh.600718,2022-01-19,-0.08360763660302825,stop,0.3526011560693647,0.8925029675498822,9.9719,1.843416370106763,2.653808870941632,2.999603065450962,0.05882352941176472,1.7687074829931964,1.6999124373315617,0.7489761822974823,0.7297297297297299,-0.27027027027027006,0.8749417138832747,0.6286019210245466,0.623404255319149,0.41807283963045844,0.051900393184796854,0.2957317073170739,False
sh.600719,2019-09-06,0.040566037735849186,tp,0.0,0.6756422874750426,5.9289,1.99019607843137,2.9649683606638737,4.687523088214605,-0.10367892976588633,1.2049180327868843,2.0762012710124442,0.6101294035272161,0.7241379310344819,-0.27586206896551807,0.8350757913803096,0.04347826086956519,-0.034734917733089565,-0.028638008217329976,0.03042929292929294,0.06060606060606069,True
sh.600719,2021-11-18,-0.0423940149625935,stop,0.296296296296297,0.5009991044406938,6.1008,1.2290076335877864,0.9160710692791406,1.5136870117026107,-0.11504424778761058,0.7427055702917811,1.3775932837766462,0.45898759079670653,0.8260869565217389,0.13043478260869673,0.8071444364014093,0.1887905604719764,0.11038070867169747,0.10040886278947603,0.060711331679073596,0.07446808510638278,False
sh.600720,2022-02-10,-0.026556776556776455,stop,0.18085106382978716,0.7242941487002265,6.7404,1.5050709939147964,1.8319823677686853,2.1830680392395565,-0.047576301615799066,1.5917312661498653,2.3514538720934075,0.6961366366166556,1.2075471698113296,0.6037735849056703,0.806897977766529,0.12913223140495877,0.031132075471698384,0.03366748628711935,0.02702043305885944,0.013477088948787483,False
sh.600728,2023-06-05,-0.045161290322580525,stop,0.059523809523809285,0.7543194336981934,6.5574,1.3907284768211938,1.7999319484572316,2.181715774657448,-0.09378960709759177,1.6650485436893214,2.261715560324119,0.6101679866558047,1.1554315558612607,0.42209616159118174,0.7824771624493637,0.19933713606471115,0.23776446420169206,0.1500259655443395,0.04196215680943745,0.08126918758538927,False
sh.600729,2023-08-03,-0.02970297029702984,stop,0.1049723756906089,0.6625252380935582,5.3254,1.5354838709677479,1.7598427495106093,2.8126822455036433,0.01569186875891604,0.9245744857550035,3.467623397765169,0.5110356764326699,0.9542483660130696,-0.04575163398693039,0.8915274925559228,0.18076761156328947,0.5084049123247332,0.24471190830469258,0.03315401779001787,0.3575638506876218,False
sh.600730,2022-12-08,-0.10799438990182313,stop,0.033492822966506526,0.8850134803469214,10.0752,1.2364672364672367,1.7078135417810065,1.6472872145336606,-0.02399999999999991,1.2766615146831515,3.1137951548788436,0.6009555330299338,0.7096774193548372,-0.1935483870967743,0.8587558127469931,0.2972972972972976,0.20603018707892784,0.23720197608648974,0.05791666666666669,0.14511873350923443,False
sh.600731,2021-09-16,-0.07494407158836691,stop,0.36263736263736335,0.976679093667279,10.0372,2.95674300254453,4.404890992875875,5.014216288419587,0.0183486238532109,1.798882681564248,2.1386414941622607,0.6245134889699356,0.7590361445783114,0.012048192771082593,1.0181393543443633,0.148578811369509,0.07066098239387775,0.13261722773382462,0.03232095988001501,0.31448763250883394,False
sh.600735,2021-09-17,-0.05082212257100163,stop,0.3698630136986324,0.6474260948437822,7.6052,1.6770833333333333,2.106352741202101,2.563823288956969,0.003016591251885581,2.800000000000002,4.220094682184264,0.6306165507802689,0.9782608695652151,0.4565217391304321,0.9685449166186937,0.11726384364820852,0.3929460818227941,0.07983012859692493,0.03464528668610301,0.5407407407407399,False
sh.600735,2021-11-17,-0.041547277936962765,stop,0.13286713286713303,0.9570797766282886,7.4419,1.3715341959334582,1.9104629744488597,1.8209682744812385,-0.018413597733710985,1.1506849315068464,2.9362425504914533,0.7541911444324962,1.1320754716981136,0.13207547169811354,0.825974654877757,0.24777183600713015,-0.118320916446367,0.10941600332656806,0.043809523809523805,0.26182965299684585,False
sh.600738,2022-06-15,-0.04444444444444444,stop,0.1549295774647896,0.5515107391616811,8.8953,1.4722222222222265,1.6279028797158173,2.2384711253958067,0.003968253968254176,1.1376451077943628,2.1760495927934946,0.5509253063900379,1.132075471698113,0.13207547169811296,0.9139101137416815,0.5049115913555995,0.30050933786078127,0.24067000499399366,0.049782419495213205,0.1228070175438598,False
sh.600740,2020-08-06,-0.02835538752362959,stop,0.061728395061728746,0.4463712445468734,6.5041,1.3139158576051755,1.7023655819243693,2.902213905417359,-0.05244122965641962,1.763535876380344,3.4959427049791274,0.7416893003713317,0.7241379310344824,-0.06896551724138107,0.7544510519047066,0.19912636855696486,0.15108123859808797,0.1616777419034889,0.045913154533844175,0.09170305676855936,False
sh.600741,2021-09-01,0.04564755838641175,tp,0.2047619047619051,1.0309490391766505,6.7893,1.7811704834605602,1.9225940027406865,2.128957545931348,-0.16440357791736748,1.7363409926569735,1.4446523108431588,0.7559699926327031,1.1400000000000023,0.7466666666666706,1.1725180270002762,-0.018565820827537105,0.027994102778647223,0.0022374077275917753,0.03583225581030988,0.27848101265822883,True
sh.600741,2022-06-28,-0.07999999999999988,stop,0.1479820627802688,0.744790122367555,7.2383,1.5545023696682478,1.5264515882295835,1.637007667497005,-0.006387225548902031,1.4678168546781667,1.7346184273994725,0.708574031065313,1.1036585365853626,0.10365853658536262,0.9216842541018135,0.20538720538720545,-0.09985632183908055,0.0708333926816413,0.04108805533386537,0.2796697626418992,False
sh.600745,2021-01-08,0.076094097484341,tp,0.167694204685573,0.9128678384308246,6.8962,1.5941927584397424,1.8274727686523753,2.1429626899424896,-0.15628200078771182,1.2298804780876476,1.996699651235876,0.7832114410459242,0.8279650618360271,-0.17203493816397286,0.7547719157361379,-0.09572517231846656,-0.24103077298566045,-0.10362576163140427,0.039924730173627423,0.032229928611779854,True
sh.600745,2024-07-12,-0.0626051834399192,stop,0.3653634659700098,0.6921949094321935,10.0114,2.1153572547475425,1.692783250578773,2.041366089159331,-0.19147157190635455,1.6336375488917887,2.314245405719707,0.6597989864404471,0.9272727272727268,0.17818181818181855,0.6215084016519518,-0.158345221112696,-0.2287581699346405,-0.12407757702745563,0.03833924904408677,0.032595422515260215,False
sh.600748,2024-08-02,-0.03461538461538473,stop,0.15384615384615438,0.6844246570886365,7.6613,1.9999999999999922,3.4891804996455424,5.029456411422258,-0.24147727272727282,0.985911797120552,2.0132316646960158,0.46106657602441464,0.7200371301362011,-0.2799628698637989,0.8593199273233674,-0.1179775476685132,-0.30143821775346236,-0.10476424115265963,0.037811191890000234,0.0662007173167626,False
sh.600749,2021-02-18,0.08871851040525734,tp,0.1023622047244087,1.029707593015941,5.2326,1.686746987951809,2.752711778748105,2.8723556504525902,-0.07756046493715396,1.390566833673878,2.3297319784969184,0.5697529053092624,0.9399999999999977,0.259999999999998,1.0262169502607603,-0.0065888129713156385,-0.24761316654548804,-0.031149935067178794,0.03025019165656998,0.4462809917355366,True
sh.600749,2023-03-24,0.031148867313915914,tp,0.37719298245614097,0.8626619053557871,5.0,1.7276595744680854,1.9933644015132388,2.1432301149193447,-0.09375000000000011,1.6928104575163379,1.9873743993240467,0.5550966082309906,1.068965517241381,0.27586206896551746,0.7530759075416563,-0.012009607686148893,0.10474485228290065,0.06127714470006453,0.0223392760669908,0.08169014084507024,True
sh.600751,2024-05-07,0.025751072961373318,tp,0.10638297872340394,0.9138825922282071,5.4299,1.4,1.93399894730509,1.906143400109294,-0.07905138339920936,1.6923076923076978,1.368494731558923,0.6446282176022674,0.7272727272727247,0.09090909090908908,0.8268085027466573,-0.044897959183673564,-0.17894736842105274,-0.06800756745992248,0.028205128205128202,0.03703703703703732,True
sh.600754,2021-09-08,-0.12576144625663177,stop,0.017793594306048963,0.8503136861916732,9.9956,1.6450749464668137,1.522404735798533,2.0645819463037514,-0.19672202105513736,0.9641434262948189,1.7099218531820528,0.7977951739966892,0.822323462414577,0.23690205011389334,1.0731421023746817,-0.16170721079728145,-0.021378373971401743,-0.04817054665967019,0.0496420669009501,0.42195909580193813,False
sh.600754,2022-04-15,-0.07084982099114383,stop,0.034722222222221356,0.8614381883360356,10.0,2.338890779176587,1.6952631196882675,2.0009072059389266,-0.14514086736308962,0.8521739130434778,2.4450961601577967,0.5961130908808189,0.7026476578411402,0.018329938900203832,0.9527597609254083,-0.06336565096952906,0.08416833667334678,-0.012408782442417199,0.047874306839186705,0.21466905187835408,False
sh.600754,2023-02-15,-0.03144654088050309,stop,0.23702031602708665,0.7335950835926438,6.1647,1.7723905723905748,1.9269025054310076,2.0476610048411232,0.017761989342806483,1.3853073463268348,2.524938657731777,0.5653440369643784,1.1409574468085117,0.14095744680851166,0.9528751588119265,0.19518616021060553,0.08947548851559817,0.12380045882035727,0.030323054331864885,0.3966421825813218,False
sh.600755,2022-05-16,-0.05970149253731344,stop,0.05825242718446593,0.6986800734941339,7.5574,1.4210526315789476,3.039591057433725,3.8934639522191623,-0.03276699029126218,1.4693069306930708,1.5591424772571842,0.5317839182084407,0.8518518518518507,0.20370370370370253,0.8374704560400017,0.11756569847856135,0.21321321321321318,0.10714000251207502,0.041212871287128715,0.03916449086161872,False
sh.600756,2023-01-06,-0.03337969401947153,stop,0.1575091575091567,0.5924167564693154,6.706,1.526641883519208,1.6265811924867832,2.4959717094547687,-0.08585858585858563,1.0962962962962959,2.187441318720012,0.5769603504880255,0.784090909090905,-0.21590909090909507,0.6295255393790752,0.18001651527663087,0.11292834890965708,0.08843019270317587,0.040191275950548194,0.048859934853420176,False
sh.600756,2023-01-30,0.05098789037603572,tp,0.229166666666668,0.9187358140816649,7.4786,2.021390374331548,2.6931069676105843,2.968377009235997,-0.04734848484848475,1.526641883519208,1.6265811924867832,0.7841068975462364,0.9814814814814817,0.3611111111111101,0.9825738952398061,0.1449704142011834,0.1736163760424565,0.1659772654518977,0.03505598621877693,0.32764505119453896,True
sh.600757,2022-01-07,-0.03508771929824565,stop,0.14285714285714407,0.9750895470322642,8.0374,2.8717948717948776,3.6077022510490853,3.5982634233169115,0.039568345323741205,1.0956521739130463,3.765002271413882,0.49024910353630374,0.7000000000000005,-0.22500000000000028,0.8621712736599931,0.07156308851224114,0.08380952380952378,0.07918444760550017,0.021206795547744572,0.19047619047619033,False
sh.600760,2020-11-24,0.10980662983425434,tp,0.3600628930817614,1.0294461030139335,8.2702,1.79227053140097,2.258272827737262,2.47373830833386,-0.17487794052374606,2.1285676180314743,1.8748181191937578,0.6350491094477264,0.7987421383647794,-0.20125786163522066,0.6384521519993877,-0.0959920831271649,0.6556194280655085,0.029528117915411562,0.049139451438302006,0.08321479374110924,True
sh.600761,2020-12-07,-0.044978434996919336,stop,0.3800738007380082,0.7420229560610185,6.7708,1.6210526315789462,1.7030000284722049,2.00133696063451,-0.023228111971411503,1.2343387470997715,1.2693770425750746,0.39496948073516075,0.7090909090909063,-0.17272727272727179,0.8679059424534898,0.2753737214791503,0.7751847164878725,0.27783367812626475,0.04065391733497839,0.18874172185430493,False
sh.600761,2021-08-05,-0.03286384976525839,timeout,0.26605504587156,0.8847797905157692,8.9796,3.183462532299741,2.8332834280168155,3.2728674127605992,-0.1108313521241312,1.2659574468085069,1.7867761006677199,0.44746919742287905,0.8750000000000003,0.03409090909091328,0.9351434293178286,-0.01271263509152909,-0.16809144477968474,-0.09566091388886624,0.023778400248988467,0.20279720279720295,False
sh.600761,2021-11-11,0.06687612208258528,tp,0.25531914893617164,0.9571751695731654,5.5556,1.9782608695652129,3.9392427742380836,4.543395874582788,-0.0621276595744682,1.608695652173912,1.3612753811053624,0.6077385154253371,1.1346153846153881,0.3269230769230792,0.991311816565805,0.009017132551848439,0.014313064290518485,0.04140793775032816,0.022907357759904625,0.2788461538461531,True
sh.600761,2023-06-20,0.06731272396832748,tp,0.04054054054054098,0.9241204168724694,5.6837,1.5194942044257167,1.6673910521133966,1.6796162586903738,-0.12078651685393249,2.090277777777781,1.546994440772402,0.7892447028636556,0.9699945850022228,0.3469505322295354,1.0158067944825526,0.04690147966063596,0.42391064346699614,0.1026679722721677,0.032629890715374484,0.33123570760474075,True
sh.600763,2019-08-28,-0.0447486718430733,stop,0.07600950118764913,0.7946966147111437,5.218,1.530602171767028,1.3835282452895277,1.7287287571635785,0.02211097204839385,1.7806670435274217,2.238297690661429,0.5856933737174845,0.8871331828442441,-0.045146726862305996,0.8646647308467701,0.2503196113525952,0.6917488323819405,0.22920171015725305,0.026724608043626454,0.5832628909551969,False
sh.600763,2022-06-22,0.06580698308092013,tp,0.1779886148007585,0.8416317276668589,8.8299,2.121169212096693,2.105803145118835,2.4366953260918045,0.05249999999999999,1.557524160147261,1.706280251903678,0.5694315327898777,0.8544726301735657,-0.1455273698264343,0.8162306405478907,0.24762808349146126,-0.17382198952879557,0.05796397804735932,0.042256020278833954,0.47680412371134057,True
sh.600763,2023-01-18,-0.03977476937821965,stop,0.14765389582436464,0.8117647521324324,7.6943,2.001669449081797,2.071309193847382,2.3082609515434003,0.060257794145659904,1.0513904908368603,1.5696880850558557,0.47588059814011857,0.9766472060050057,-0.023352793994994302,0.8983176623991772,0.3619281045751632,0.08918654034629192,0.22744484198887288,0.03408518296340734,0.4177336747759278,False
sh.600764,2024-02-20,0.06323818897637801,tp,0.08863920099875136,0.876104979691874,8.547,1.4307783719548426,1.4815407516595993,1.664805672892152,-0.2597449908925319,1.37467700258398,1.2001894171521286,0.5891723829728284,1.0697674418604648,0.06976744186046473,0.5462700466408897,-0.10936819172113299,-0.14797832430179236,-0.09655129229851232,0.058953033268101744,0.19642857142857154,True
sh.600765,2023-05-22,-0.04327272727272726,stop,0.030701754385964675,0.6420797622091682,5.6523,1.4324324324324351,1.8811528259084735,2.034908929507753,-0.0981493721083938,1.5925297113752095,1.918800499795508,0.4707871393284449,0.70440251572327,0.006289308176099907,0.8646606989824321,-0.06282183316168899,-0.15740740740740744,-0.03564805275087577,0.0339194139194139,0.2777232580961726,False
sh.600766,2023-02-16,0.08600237247924088,tp,0.02158273381295295,0.6469293269062482,6.0701,1.5359999999999998,1.41014547116679,1.9986580863498071,-0.10174880763116068,1.2419354838709655,2.282990810907336,0.8241836499920185,0.760416666666666,-0.12500000000000117,0.8197034855738904,0.17692307692307674,0.5758426966292134,0.1616176140710107,0.04539512774806891,0.029032258064516626,True
sh.600768,2022-07-21,0.028511087645195256,tp,0.14285714285714254,0.9723642772006965,5.3933,1.4867256637168147,1.7776367560456534,1.8238535112023786,-0.07586206896551728,1.1290322580645187,1.825385808067281,0.4530296979462007,1.166666666666666,0.16666666666666605,0.7368171296550305,0.0327510917030569,-0.007345225603357708,0.01025202904741567,0.03037350246652572,0.05539358600583075,True
sh.600769,2022-05-13,0.036241610738255034,tp,0.18490566037735903,0.8756844859347914,5.4286,1.2203947368421064,1.8198138533938335,2.042986886647374,-0.29580152671755733,1.2090909090909088,1.153994027650868,0.5558858972424251,0.9811320754716986,0.24528301886792422,0.7399096107628403,0.0652482269503547,0.42234848484848464,0.08609718472811419,0.06165113182423433,0.12676056338028213,True
sh.600770,2022-08-10,0.05752487562189049,tp,0.3188405797101456,0.8650157044011398,5.7592,1.4191780821917783,1.7388174860840397,2.07980074106642,-0.26142595978062155,1.2294617563739376,1.2511178405180712,0.5112539470816855,0.8648648648648627,-0.13513513513513734,0.5642474149021989,-0.21658536585365862,0.2807017543859649,0.03747887035820777,0.034827729348277284,0.10469314079422432,True
sh.600771,2022-03-28,-0.06458988282366404,stop,0.03003337041156875,0.7934857217736749,10.0096,1.597422289613343,2.231600858265643,2.5150584025534615,-0.26949296974861525,1.2927419354838716,1.8927334611693611,0.8003642900232721,0.7840531561461798,0.31893687707641244,0.9136363281550319,-0.1723409250997887,0.2295081967213115,0.07000839817466184,0.051281323877068546,0.07716209218021762,False
sh.600771,2024-08-05,-0.030136986301369902,stop,0.21454545454545365,0.8358486594007023,5.8756,2.0487804878048723,1.4698278078573146,1.6346200839344895,-0.29847328244274807,1.118911501709644,1.2372527363079486,0.8340187584922412,0.75,-0.25,0.499686926894081,-0.2773343974461293,-0.24729842061512886,-0.2081500161020788,0.03346212294135298,0.06066536203522468,False
sh.600773,2021-03-16,0.18670212765957456,tp,0.08571428571428642,0.7142708317792109,9.9762,1.6021798365122624,1.545783838866732,1.6697146855811007,-0.06841046277665996,1.3372641509433985,1.394804392743105,0.662733766629892,0.8928571428571425,0.07142857142857097,0.8730353971780664,0.42075452701715355,0.4984163500373837,0.3146319564777417,0.06266094420600858,0.1461187214611871,True
sh.600774,2020-02-25,0.046089385474860224,tp,0.1315789473684202,0.8806001235953659,9.9701,1.4200260078023363,2.8500908399996385,2.7721778713088465,-0.06287170773152095,2.0788436268068353,2.465041428966779,0.6523905949883718,0.7692307692307699,-0.23076923076923006,0.7306874377319729,0.02848425704453894,-0.03465223204449408,-0.029678747217486548,0.0446390168970814,0.06752411575562677,True
sh.600775,2021-11-10,0.11245110821382,tp,0.21904761904761902,0.8545390294259269,9.2068,2.857988165680476,4.575939573604965,5.664371418268761,0.010484927916120546,1.5372549019607848,1.669578648782251,0.3663739250757934,0.9855072463768124,-0.014492753623187584,0.8896634532045421,0.13737075332348603,0.1976692123406123,0.07505323703337217,0.02818181818181817,0.26315789473684253,True
sh.600776,2023-06-01,-0.04382826475849723,stop,0.09999999999999845,0.6938287546845667,8.6576,2.2291262135922296,4.006969235202246,5.492418995421077,-0.09773828756058156,1.267716535433069,1.3568025320899753,0.43016404841318684,0.9024390243902428,-0.022968053652924605,0.9368958676268537,0.019302211700603644,0.12072022070398036,0.07215778890329344,0.036797481560824505,0.1921570967591168,False
sh.600779,2022-07-05,-0.06166630220861578,stop,0.1721377101681352,0.7933711018601535,9.2562,2.4187053474778093,1.7529451671052976,2.0058879458365078,0.0437626889239795,1.3841073271413744,2.2742749246833918,0.4886271036222114,0.8759398496240607,-0.07894736842105474,0.9209830362989938,0.11487142163998065,-0.23401950162513563,0.04453765675120479,0.03517934211003518,0.5034722222222233,False
sh.600780,2022-04-20,-0.0521091811414392,stop,0.19148936170212671,1.0250163062831217,5.4974,2.132450331125828,4.229171412650964,5.24141477146872,-0.02657004830917875,1.2419354838709717,1.2239343140035042,0.7423283881760804,1.0,0.2173913043478273,1.0072903072466166,0.04081632653061229,0.020000000000000018,0.05960264900662249,0.03366013071895426,0.2708333333333329,False
sh.600784,2022-05-30,0.04646017699115032,tp,0.07070707070707023,0.9173613369430514,6.9132,2.0521172638436527,1.6286940555663525,2.0831331388315335,-0.144144144144144,1.8247863247863247,1.444140551719125,0.8168688579884921,1.0222222222222204,0.4444444444444422,1.0341990461552197,0.1174551386623166,0.12295081967213117,0.08567881341381257,0.03819951338199515,0.45299145299145294,True
sh.600787,2021-04-15,-0.04270462633451944,stop,0.1764705882352931,0.7745471828873091,9.9404,2.6833333333333345,4.869691811920271,6.853733035556297,0.04536862003780717,1.086206896551728,2.4811991348552964,0.47069589716144,1.0,0.23913043478260634,1.0591343440356902,0.19999999999999973,0.20511240192980562,0.18526119655202203,0.03150118203309693,0.4337349397590358,False
sh.600791,2020-11-17,-0.0392156862745099,stop,0.2252252252252263,0.8686173508870196,6.3084,1.2444444444444434,1.6995047356958672,2.1956265957307535,-0.11132812500000011,2.149122807017541,3.7216259245723076,0.5743179446441743,1.0,0.0,0.7343065189413455,-0.06762295081967229,0.3786307699657061,0.07609843418202351,0.039853479853479826,0.18253968253968264,False
sh.600793,2022-08-17,-0.044999999999999936,timeout,0.17127071823204362,0.6755734956349542,10.0318,3.1807228915662655,4.711342779560688,7.174915912767175,-0.019858156028368712,1.4999999999999976,1.4028742889133714,0.5590515687880977,0.7727272727272723,-0.03787878787878975,0.9743218587465938,0.21966341895482722,0.08254716981132049,0.13053413701329347,0.030428467683369657,0.2061403508771927,False
sh.600794,2023-01-19,-0.009756097560975565,timeout,0.08196721311475424,0.7062994014897912,9.0667,2.7664670658682655,3.6362008306081997,4.482926796031091,-0.07882882882882913,1.2999999999999936,2.9164648146588408,0.5107005657327253,0.9696969696969716,0.030303030303029783,0.8626700614716852,0.12637362637362615,0.09042553191489366,0.08188934822763647,0.03544715447154471,0.006711409395973053,False
sh.600795,2022-10-14,0.04048140043763689,tp,0.037037037037035675,0.7192661268739801,7.7108,1.4551971326164868,1.3875876774429743,1.8223756340651645,-0.07068607068607058,0.7984790874524631,1.0225408339629318,0.7162706859924146,1.2413793103448292,0.48275862068965664,0.8293415393578804,0.12990196078431393,0.7662835249042148,0.20347205604020283,0.04085321764280551,0.06249999999999957,True
sh.600798,2022-05-30,0.04047619047619058,tp,0.027027027027026723,0.7507570642648275,6.3613,1.5252918287937767,1.5088349951740907,1.5901016677154522,-0.3192182410423451,1.2199170124481271,1.1812281563644476,0.6135188155636879,0.9642857142857139,0.17857142857142733,0.8877222185086492,-0.08639308855291572,0.057499999999999885,-0.023207481815032807,0.05342789598108751,0.13772455089820337,True
sh.600801,2020-04-10,0.0803212851405622,tp,0.17045454545454441,0.7503067846811983,9.2478,1.4913448735019958,1.9709436726500564,2.212546655823296,-0.11663685152057257,1.44049312470365,1.0483732749042245,0.5555673028130399,1.1062500000000008,0.20000000000000295,0.9416873024861662,-0.0059618441971383,0.2436867722873537,0.1071046965235656,0.050872984139677446,0.08008658008658055,True
sh.600801,2022-02-10,-0.028787163756489043,timeout,0.07342657342657381,0.5981407155706228,9.9946,1.4600127959053086,1.300495359455275,1.5814673359274858,-0.09704455227172482,1.7041602465331287,2.143376573757592,0.7139034014491077,1.1595092024539915,0.4662576687116596,0.7417361462198605,0.2929354445797807,0.1432417878298331,0.07928115706260655,0.04509342125922437,0.023539668700958978,False
sh.600807,2024-12-05,0.03563218390804604,tp,0.13043478260869523,0.4619358535592135,6.6502,1.231270358306192,1.1488563671103424,1.5286469592895315,-0.27470686767169183,0.9248291571753988,1.192290981486559,0.7242570170150711,0.7407407407407401,0.1851851851851842,0.8048644877930746,0.6404494382022472,0.4455445544554455,0.3478305467227407,0.07054794520547944,0.03664921465968599,True
sh.600809,2020-10-15,-0.06952636282394989,stop,0.19402985074627072,0.5948107661425986,8.4159,2.185346828860619,1.6301734160608583,2.1416723677302296,0.011443250817375183,1.5504062594041557,1.3400795646646784,0.514961345981451,1.163593099345626,0.3075550267697779,0.9756561528231923,0.2743993562478446,1.323549408332604,0.4213089313987748,0.037072283360394497,0.4850057670126873,False
sh.600809,2021-04-26,0.04442643391521197,tp,0.1083666303426571,0.8984427145491386,6.4291,1.3997346977449308,1.5725347695854803,1.6790440413862262,-0.17792545755640166,1.5632477269101928,1.2731565183692999,0.5379194613425414,1.218347232752085,0.35026535253980323,0.9798126389016958,0.04517300299017535,0.6977733860210849,0.19620635100482386,0.04650386567215015,0.3348102023709737,True
sh.600809,2022-06-30,-0.03468749999999999,stop,0.2938555782439194,0.8992593324668776,5.5152,1.3017197125256663,1.3567521381048073,1.514289903714708,0.04241435562805873,1.3160863352635939,1.608878399543983,0.7725928105882685,0.8778118667139316,0.4927313501167618,1.0212558673867196,0.2829523851657183,0.001962200193839969,0.18245821857434127,0.031918825878564164,0.5213043937654837,False
sh.600812,2020-04-21,0.09495412844036694,tp,0.1578947368421039,0.5830528212133055,7.7869,1.2402044293015315,1.40389037604598,1.884336137655753,-0.26467847157502344,1.0013003901170345,1.2926300896808816,0.22388075667456378,2.519230769230771,5.038461538461544,1.2118479889863847,0.1808988764044943,0.42422674893583356,0.2628460438592981,0.048017760862670476,0.19818456883509838,True
sh.600816,2024-06-06,-0.026315789473684233,stop,0.26666666666666705,0.7135734402537303,5.9649,1.79816513761468,3.1060303172279844,4.177552855302714,-0.06211180124223603,1.1546391752577343,0.8589758150644441,0.44692260373956705,0.9285714285714269,0.14285714285714285,0.8490939801577227,0.09747292418772568,-0.031847133757961776,0.057820564866902555,0.029934210526315775,0.08860759493670861,False
